gene	p_condition	p_time	p_time_condition	padj_condition	padj_time	padj_time_condition	classification	trajectory_cluster
MAPK11	0.653102392600441	0.000359310894989362	0.278071663731076	0.939335945073198	0.00997239171395244	0.547758258288349	Shared dynamics	1
MAPKAPK2	0.0148386739528939	0.000788282968045229	0.332936146803813	0.816330887121823	0.0177912472408183	0.570766315233394	Shared dynamics	6
MAPKBP1	0.829590782311089	0.00220502974672676	0.244413051355244	0.970871524654885	0.0369427214637156	0.539500422133843	Shared dynamics	5
MARCKSL1	0.4187304258288	0.00102343078330036	0.248981519021401	0.888402866490071	0.0215949951079828	0.539500422133843	Shared dynamics	1
MARVELD1	0.875190130982875	0.00088280475687752	0.0562624090303716	0.980150930724702	0.0194726706991252	0.389991620406814	Shared dynamics	1
MAST4	0.859005953205146	0.000415632050978609	0.368340367340679	0.97684248603653	0.0111719388979125	0.60838432141587	Shared dynamics	2
MAU2	0.302817068124012	0.00158632123844682	0.750757663084585	0.888402866490071	0.0294882095723789	0.891002981492285	Shared dynamics	4
MAX	0.754450410150276	0.00023559330136147	0.248774094667312	0.956408964035323	0.00750112243441965	0.539500422133843	Shared dynamics	1
MAZ	0.0269851589731045	0	0.85677036610328	0.888402866490071	0	0.931713278431806	Shared dynamics	1
MBD2	0.351411540238538	0.00139495891809299	0.278667591339529	0.888402866490071	0.0270143629260281	0.547839901911805	Shared dynamics	4
MBOAT1	0.99039446380081	0	0.0130991204597332	0.999193656750299	0	0.236449352489527	Shared dynamics	3
MCL1	0.767140036171446	0.000911013597359067	0.161308945508798	0.958362943317634	0.0199509180441091	0.4756835368125	Shared dynamics	6
MCTP2	0.475660701348929	0.000749603112052188	0.86160459743439	0.903599073609313	0.017264271459062	0.933879312683674	Shared dynamics	3
MDM2	0.31042442442734	0	0.00426059606684581	0.888402866490071	0	0.13957282279596	Shared dynamics	3
MECP2	0.000664975664707282	0.00152664500210498	0.900653532413277	0.2767060872971	0.0287225776004832	0.952906600882631	Shared dynamics	6
MED15	0.373597535025754	2.3634790385918e-07	0.201398621654913	0.888402866490071	3.4636299664185e-05	0.51001596744331	Shared dynamics	1
MED16	0.245519924066425	0.00236849146776597	0.086151192840706	0.888402866490071	0.0385194337153033	0.398598235272033	Shared dynamics	4
MED22	0.0225436546254559	0.000421081201292306	0.0399827059375316	0.888402866490071	0.0112829886608867	0.345238594254614	Shared dynamics	6
MEIS3	0.0130663192256903	0.00016301205371072	0.322162374405578	0.787512580712306	0.00570329507292708	0.562655177930481	Shared dynamics	5
MEMO1	0.168868357421729	0.000320817502841741	0.959195176631646	0.888402866490071	0.00935482443812488	0.97919461802618	Shared dynamics	1
METTL21A	0.782674213928303	0	0.231624236363809	0.960813413099539	0	0.530262375480426	Shared dynamics	2
METTL7A	0.791234872261235	0.00128465041541576	0.296166620036342	0.963224861690939	0.02537985252838	0.558633106329589	Shared dynamics	2
MEX3A	0.345012109117111	0.000193542313232875	0.20036757814014	0.888402866490071	0.00647036145926655	0.508794428642355	Shared dynamics	4
MFAP1	0.874223604241629	0.00158190333176661	0.267879137387837	0.980150930724702	0.0294412936424043	0.54291158699469	Shared dynamics	1
MFSD4	0.488397513323127	0.00334153368830459	0.112776136574452	0.905215455292149	0.0487690687550921	0.430488640502499	Shared dynamics	2
MFSD5	0.79439055687642	0.00121412618039496	0.317645454175387	0.964137520842241	0.0242779848184398	0.562655177930481	Shared dynamics	1
MIA3	0.632708476514902	0.00121974975961531	0.2528819071324	0.934342902066004	0.0243676618643596	0.539500422133843	Shared dynamics	1
MIEN1	0.167587963588974	9.8917737106019e-05	0.73645549246959	0.888402866490071	0.00395596991237455	0.884888061822842	Shared dynamics	1
MIER2	0.155896078420883	0.000670375637993603	0.768551302615158	0.888402866490071	0.0160260973748728	0.896273160230769	Shared dynamics	1
MINOS1P1	0.796004065569066	0.00324238774682872	0.765774359766354	0.964855403000698	0.0478772451560713	0.89552572631875	Shared dynamics	3
MIR143HG	0.168097770182779	0.000256943574306945	0.0768813116334555	0.888402866490071	0.00796063666473672	0.398598235272033	Shared dynamics	3
MIR17HG	0.891403604530834	0	0.0264042160990281	0.982366185307354	0	0.30651183740806	Shared dynamics	3
MIR548Y	0.595502527542822	0.000202183507810538	0.853254582011293	0.928683747073511	0.00665525897402196	0.92978024123828	Shared dynamics	2
MKNK2	0.0937753412120521	0.000162837783854897	0.77927242760565	0.888402866490071	0.00570329507292708	0.899174848364763	Shared dynamics	6
MLEC	0.529082283555242	8.43888490253963e-07	0.537057664158914	0.916258501467013	9.7599125067426e-05	0.781958882772652	Shared dynamics	6
MLL	0.0079582964613046	0.00241860473974681	0.473491903127852	0.665139496429973	0.0390554468012247	0.723166018939504	Shared dynamics	4
MLL5	0.613526991900327	0.00121253427524914	0.147361309782818	0.932388205424558	0.0242688338196732	0.462715377768298	Shared dynamics	1
MLLT1	0.00351005008835466	1.02699823739671e-06	0.173752956986227	0.490856416277362	0.000115650812038632	0.48715749850591	Shared dynamics	6
MLLT11	0.0383330931963523	1.17219435707971e-06	0.691347972639593	0.888402866490071	0.000126031509869737	0.865945511216294	Shared dynamics	1
MLX	0.0995423009874129	8.93336282547508e-05	0.97576251179717	0.888402866490071	0.00367573521180509	0.986153340074463	Shared dynamics	1
MLXIP	0.0186761652911225	8.29749781994238e-07	0.221999012773971	0.84668029071939	9.71431914443621e-05	0.524328389150224	Shared dynamics	6
MMD2	0.0521457557129081	0.00112277404386463	0.231710992655935	0.888402866490071	0.022982827963596	0.530377895173651	Shared dynamics	2
MMP24	0.247632065159275	0.000462856103970788	0.626077611815384	0.888402866490071	0.0121661783790651	0.829668993902052	Shared dynamics	4
MMS22L	0.0816905502095187	4.87521678015357e-05	0.368521213765075	0.888402866490071	0.00235844143059957	0.608542092283518	Shared dynamics	2
MOB2	0.955607691917977	0.00116742400580805	0.604684837819609	0.993219502630156	0.0237209914798376	0.829668993902052	Shared dynamics	1
MORC2-AS1	0.942385850416042	2.06961500470726e-06	0.0155033403196305	0.991978657307706	0.000204062131984869	0.248199369172035	Shared dynamics	3
MORF4L1	0.856389329943547	6.22758032294835e-05	0.870099338707986	0.97684248603653	0.00281808995361608	0.93777178374955	Shared dynamics	1
MPL	0.0318020371231008	0.00128635889029305	0.0255711501576692	0.888402866490071	0.0253901612700277	0.303302203799464	Shared dynamics	3
MPLKIP	0.83246183416482	0.001902749711301	0.952805323009509	0.971758055747204	0.0331794888532976	0.976959921939496	Shared dynamics	1
MPP6	0.690117565613366	0.00101111793851383	0.145858146031789	0.945722303226089	0.0214196825865761	0.461598864568997	Shared dynamics	1
MPV17L	0.030261941821264	0.0016437075502288	0.660018467116104	0.888402866490071	0.0299563600891784	0.847644593409719	Shared dynamics	2
MREG	0.418352424985855	0.00235170098576437	0.225680168551021	0.888402866490071	0.0384157685355435	0.526814197890702	Shared dynamics	2
MRPL36	0.0582060027917404	1.30969858053165e-06	0.861512089309995	0.888402866490071	0.000138724311034927	0.933879312683674	Shared dynamics	1
MRPL37	0.719168641822301	5.87579653954506e-05	0.0242732744632637	0.949454450897177	0.0027094513525885	0.29796384418588	Shared dynamics	6
MRPS11	0.643305077588741	0.0017359510596362	0.239267448887141	0.936992847055537	0.0310446998877198	0.537097420869409	Shared dynamics	1
MRPS2	0.132125615167964	0.000744958006190621	0.191495773164803	0.888402866490071	0.0171901119530852	0.502605911637792	Shared dynamics	1
MS4A10	0.357084468177429	1.35791630551108e-06	0.675754242020932	0.888402866490071	0.000142421457219191	0.856619370517109	Shared dynamics	2
MS4A2	0.701823503762729	2.59293780180414e-06	0.280479136675155	0.947563524606222	0.000245480076138944	0.548696521646014	Shared dynamics	2
MSC	0.706093733946415	0.00322125550272306	0.319135316119106	0.948058448761169	0.0477629817992118	0.562655177930481	Shared dynamics	1
MSMO1	0.741882095822249	0.00319747781104263	0.605618929066716	0.954135607017512	0.0475422065636331	0.829668993902052	Shared dynamics	1
MSR1	0.193188533434986	3.97714828348494e-07	0.233152206349431	0.888402866490071	5.56176893290483e-05	0.53148568155257	Shared dynamics	3
MSS51	0.00223892937679449	0.0012783591023825	0.0515216399388625	0.422191007600849	0.0252898790203343	0.379348511970934	Shared dynamics	2
MSX1	0.323044358174146	1.83207421924347e-05	0.00380109400864781	0.888402866490071	0.00108584653725577	0.131260067759576	Shared dynamics	2
MT1A	0.982970228324128	0.000387692919919858	0.307280878862355	0.99774010623034	0.0105939689841702	0.562655177930481	Shared dynamics	3
MT1E	0.297912083800867	1.97126453491681e-05	0.164642193210584	0.888402866490071	0.00115238185762514	0.479081241117049	Shared dynamics	2
MT1F	0.0049170550251615	1.57332412309974e-05	0.00144932780792528	0.561747631322777	0.000980347678181978	0.0728766312880012	Shared dynamics	2
MT1G	0.220243490642602	0	0.071484131564599	0.888402866490071	0	0.398598235272033	Shared dynamics	3
MT1IP	0.871025814566183	0.0019300638200157	0.782216518690952	0.979831622639157	0.0334377696300049	0.899559507331987	Shared dynamics	3
MT1M	0.536375820115528	0	0.274461163936642	0.916583607778066	0	0.54551514092324	Shared dynamics	3
MT1X	0.987107944566322	0	0.291890083599744	0.998326916357077	0	0.554741537457819	Shared dynamics	3
MTA2	0.628038082875332	0	0.178514802589359	0.934019082061217	0	0.491317475984401	Shared dynamics	3
MTCH1	0.944660755697685	3.65726240894038e-05	0.505618632994076	0.991978657307706	0.00187651766191099	0.754145435450767	Shared dynamics	4
MTERFD2	0.837559329697371	0.000461153686575955	0.68044001382006	0.972027566457247	0.0121512860566245	0.859618786521372	Shared dynamics	1
MTRNR2L2	0.172227414557802	0.000140420241766304	0.0654728003382542	0.888402866490071	0.00510957736876162	0.398598235272033	Shared dynamics	4
MTRNR2L4	0.272198775189345	2.23976664682213e-05	0.0376107440687788	0.888402866490071	0.0012598439454358	0.341561748767229	Shared dynamics	2
MTRNR2L5	0.469481198842024	0.00015318728803615	0.207669102224804	0.901077529390002	0.00544451032362368	0.515044408392477	Shared dynamics	2
MTRNR2L8	0.179876488323951	0.000104449255369676	0.00966846588532988	0.888402866490071	0.0040940625077341	0.207538650824498	Shared dynamics	4
MTX2	0.394336579242523	2.54573030810112e-05	0.435647679296815	0.888402866490071	0.0013895011651054	0.683917950417099	Shared dynamics	1
MXD4	0.804496198557249	6.65317684223066e-07	0.120178579773457	0.966208288764014	8.524034234513e-05	0.436486316895754	Shared dynamics	6
MYADM	0.00262544787769714	0.00250218437188593	0.473817059521874	0.438892047209094	0.0400439576840753	0.723352822371032	Shared dynamics	6
MYEOV2	0.541795788509774	6.07130522012334e-05	0.223985486806452	0.917005803426786	0.00277756047099664	0.525991920501768	Shared dynamics	6
MYLK	0.765351023609741	0.000650917659754446	0.00832244463863396	0.95819447562163	0.0157149182434908	0.192297003766968	Shared dynamics	6
MYLK3	0.278860919183659	0.000176652012406187	0.157426758838572	0.888402866490071	0.00607660202161217	0.47282070260583	Shared dynamics	2
MYO1B	0.644942488167467	0.00250278324534481	0.716487270346539	0.937064430540864	0.0400439576840753	0.876298252905828	Shared dynamics	1
MYO1C	0.471347367890958	4.54553998908702e-05	0.0227804920010437	0.902125239002872	0.00224093026743101	0.290644846066983	Shared dynamics	4
MYO1D	0.838980985783634	9.02648777421633e-05	0.748629060024675	0.972027566457247	0.00370692384677798	0.890000045771638	Shared dynamics	1
MYO5C	0.441529027613974	0.00071942699100469	0.333661796629714	0.896357053086842	0.0167378564032446	0.571036895377923	Shared dynamics	3
MYOG	0.777653424515582	0.00241292660627895	0.0747791702538814	0.959506711169135	0.0389957693453062	0.398598235272033	Shared dynamics	2
MZT1	0.00366448774335274	6.29107738049917e-05	0.646045596487364	0.502598588184457	0.00283207861848215	0.839987405476083	Shared dynamics	1
N6AMT2	0.109747857270947	0.00238019637787845	0.358444880231614	0.888402866490071	0.0385916889840522	0.597342990687407	Shared dynamics	1
NAA60	0.91928111061585	0.000632531828008764	0.900883329855917	0.988885804059162	0.015449373278625	0.953026487483477	Shared dynamics	4
NABP1	0.646761606350926	7.02227415827483e-07	0.420060572730532	0.937393754400777	8.78684723147328e-05	0.666242847601369	Shared dynamics	3
NAT9	0.946965906834491	3.94010255235777e-05	0.938045912455973	0.992242247067069	0.00200086347424715	0.969977389738874	Shared dynamics	1
NBPF14	0.374449899688438	0.00288640679622826	0.0154424719281996	0.888402866490071	0.0443266371982994	0.248199369172035	Shared dynamics	6
NBR1	0.342068980301135	0.00221577924772148	0.706228338753129	0.888402866490071	0.0370670936546121	0.871967565380632	Shared dynamics	6
NCAPD3	0.57718214541675	0.000696632860356039	0.909841106911142	0.923372670325188	0.0164153707931474	0.956090581183183	Shared dynamics	1
NCRUPAR	0.720687055206159	0.00100160366267199	0.223418236019499	0.949806466495328	0.0212969688094546	0.525765131750241	Shared dynamics	2
NDEL1	0.33275570240162	0.00209607760807262	0.410340503331171	0.888402866490071	0.0356216652123287	0.654904177925834	Shared dynamics	1
NDUFAF4	0.85338720975613	0.00064221227521738	0.281184504420538	0.976613082402277	0.015596792100512	0.548876896660341	Shared dynamics	1
NDUFAF7	0.909894541682934	0.003231062761825	0.820763778828036	0.986326051973252	0.0478420891709396	0.915863642697781	Shared dynamics	3
NDUFB3	0.00792055063340584	1.11758653545402e-05	0.770344580007228	0.664580789617064	0.000755091869414704	0.896728939241636	Shared dynamics	1
NEDD9	0.99857289172072	0.000292500606336066	0.319895960808217	0.999942437402112	0.00875292723519785	0.562655177930481	Shared dynamics	4
NEK2	0.0842742317722495	2.23001420913693e-05	0.819179824646573	0.888402866490071	0.00125892833822411	0.915027201375364	Shared dynamics	2
NELFB	0.785775056833486	0.00153923994679606	0.342727123788605	0.961772567074009	0.0288385095461019	0.580903223191514	Shared dynamics	6
NENF	0.000840896979060005	0.00170743380488247	0.356533252194665	0.31020399593048	0.0306221740899123	0.595316486964028	Shared dynamics	1
NES	0.33449504914038	0.00112768508641603	0.31946844029655	0.888402866490071	0.0230009057282721	0.562655177930481	Shared dynamics	1
NEURL4	0.148750388086789	0.00279516011740932	0.859986570445509	0.888402866490071	0.0433057537089717	0.933313348275532	Shared dynamics	1
NEUROD1	0.680387737641318	0	0.0502909522287838	0.943797629810166	0	0.37617313253494	Shared dynamics	2
NEUROD2	0.892305086490688	7.06254952320684e-06	0.00144107217643152	0.982844768625728	0.00053967967713762	0.0728766312880012	Shared dynamics	3
NFAM1	0.22045417752166	5.25839013554297e-07	0.122868051358563	0.888402866490071	7.05504268803087e-05	0.439687083732459	Shared dynamics	2
NFKBIL1	0.00686262008141118	2.51173490447565e-05	0.448469435149526	0.630182915287011	0.00137797641067079	0.697293222473603	Shared dynamics	6
NFU1	0.200980565311165	0.000406818797312858	0.769407655375602	0.888402866490071	0.0110180949206404	0.896364109241489	Shared dynamics	1
NGDN	0.55992851471549	0.000234590142993929	0.915645971785395	0.920021219542153	0.0074803140081939	0.958650088307317	Shared dynamics	1
NIN	0.625846006339794	9.68360295819926e-05	0.200873998732248	0.933241493705258	0.00388737235899442	0.509298769622819	Shared dynamics	6
NKX3-1	0.827332837736295	0	0.554571568392749	0.96999517913882	0	0.796724184337021	Shared dynamics	3
NLRP12	0.061721498776506	9.03715485467416e-06	0.926660279744645	0.888402866490071	0.000655454119561384	0.964105195498003	Shared dynamics	3
NOG	0.814142160437294	5.88809578427885e-07	0.00134957017151005	0.968092913090751	7.6818108170994e-05	0.0699162309676248	Shared dynamics	2
NOS1	0.0251239963211781	4.6016660782966e-06	0.073700358623305	0.888402866490071	0.000385263718321057	0.398598235272033	Shared dynamics	2
NOSIP	0.574920805307463	8.26573715220214e-05	0.869359765077159	0.923372670325188	0.00349513265036595	0.937446907246795	Shared dynamics	1
NOTCH1	0.0651951344277422	0.000335968752858795	0.355329596931508	0.888402866490071	0.00972718191632853	0.594212872414321	Shared dynamics	1
NOVA1	0.11777835520209	0	0.114137605407111	0.888402866490071	0	0.431100709504432	Shared dynamics	3
NPLOC4	0.0207543290594455	0.000717108881788109	0.217806404375092	0.873123535612497	0.0167322943052267	0.521299211750111	Shared dynamics	6
NPRL3	0.158107195164387	0.00335311603944966	0.9108357990118	0.888402866490071	0.048822345227621	0.956665983783637	Shared dynamics	1
NRARP	0.439002440515058	0.0022732556618707	0.0433648486787589	0.895016852161526	0.0376168431101203	0.356722146224808	Shared dynamics	1
NRXN3	0.504883191649313	5.1516601130619e-05	0.198578817537897	0.910034694512213	0.00242868665843972	0.507345669422028	Shared dynamics	3
NSMF	0.575761922332833	0.000188229535158513	0.524402925721308	0.923372670325188	0.00634229784921502	0.771354667862856	Shared dynamics	1
NT5C	0.330935062745634	1.45009549155084e-05	0.364193992299155	0.888402866490071	0.000926156511558859	0.603773024890185	Shared dynamics	4
NT5DC2	0.549124861469814	2.62315240862065e-07	0.698319120877399	0.91846299211051	3.76677643858037e-05	0.868826582474625	Shared dynamics	1
NUAK1	0.292051241804069	6.51876667978613e-06	0.0730175749243547	0.888402866490071	0.000510899384178403	0.398598235272033	Shared dynamics	1
NUCKS1	0.412811726483044	0.000190838767349377	0.848053843751747	0.888402866490071	0.00640015237878691	0.928036008639135	Shared dynamics	6
NUDT16P1	0.521959350963454	0.00314515897757861	0.571710036476194	0.914847063908776	0.0470835264975452	0.810354948025481	Shared dynamics	3
NUDT9	0.282657848729949	0.00178513570835082	0.875936390459472	0.888402866490071	0.0316181818012202	0.940085022585818	Shared dynamics	3
NUGGC	0.639584476200835	0.00192634163384592	0.0506803926210135	0.936097736867284	0.0334358826799759	0.377236662971931	Shared dynamics	2
NUP188	0.202398870993815	0.00288798524277573	0.0527043313402979	0.888402866490071	0.0443266371982994	0.381544248163714	Shared dynamics	5
NUP85	0.734455570822912	0.000379399016961102	0.930085939743701	0.952915964605679	0.0104072068806407	0.966118980811546	Shared dynamics	1
NXNL2	0.923586555633076	0.000359818956962576	0.169051229527105	0.990047992744457	0.00997239171395244	0.483095475905096	Shared dynamics	2
ODC1	0.000621117837552631	6.54645962225864e-05	0.42645558140166	0.274837036193816	0.00291808437662179	0.673291294249552	Shared dynamics	6
ODF2L	0.773417159578123	0	0.0920671579545191	0.958742349143516	0	0.405573175127628	Shared dynamics	3
OPN3	0.328252040375993	0.000122521682124899	0.861253470224739	0.888402866490071	0.00463157934760483	0.933856192403105	Shared dynamics	5
OR2A20P	0.519152491895095	0.000926274573561647	0.0103320364213269	0.914043625815988	0.0202436882287283	0.21297134033787	Shared dynamics	1
OR7D2	0.175599025169095	0.00015296026224515	0.0361922329305024	0.888402866490071	0.00544451032362368	0.337797428859893	Shared dynamics	2
ORC4	0.124290884800349	0	0.246024968679162	0.888402866490071	0	0.539500422133843	Shared dynamics	3
ORMDL1	0.927600864516038	0.000341618774161667	0.964489386250559	0.990132647795259	0.00973272342471775	0.981321741795471	Shared dynamics	6
P2RX5-TAX1BP3	0.916648735753796	0.0010633844424569	0.741579927544545	0.98790636086093	0.0221324645241322	0.887097546267255	Shared dynamics	3
P2RX7	0.940839452661339	0.00139516129338479	0.189866649414938	0.991978657307706	0.0270143629260281	0.500678204093657	Shared dynamics	2
P2RY11	0.924627574671336	4.85752771452463e-05	0.535589680641542	0.990132647795259	0.00235844143059957	0.780509082035217	Shared dynamics	1
PA2G4	0.208041501406602	0.00227285375113578	0.70909648086689	0.888402866490071	0.0376168431101203	0.872936237808192	Shared dynamics	1
PABPC1	0.0252780821354516	0.000960556439522753	0.701886147388613	0.888402866490071	0.0207366124575496	0.870419692522253	Shared dynamics	1
PABPC1P2	0.385200315459887	0.00175784096747689	0.239450202753394	0.888402866490071	0.0312901541931244	0.537200014481663	Shared dynamics	3
PALLD	0.00212459690579959	0.00137539873376724	0.00489927200546647	0.422191007600849	0.0268044211141389	0.150394295306974	Shared dynamics	6
PAPL	0.325756293924685	0.000250331021159733	0.550026371534293	0.888402866490071	0.00782005503939236	0.794733412481745	Shared dynamics	2
PARD6B	0.240760016704529	0	0.920553053443416	0.888402866490071	0	0.960694231366468	Shared dynamics	2
PART1	0.46599200886178	0.00194764212367593	0.793792690676676	0.900072800989872	0.0336605419048224	0.903514193484389	Shared dynamics	3
PARVA	0.0963465092550516	0.00065626318858214	0.733377807294512	0.888402866490071	0.0158123954762426	0.884562325040936	Shared dynamics	5
PATE2	0.00735124681202981	0.00149522476506658	0.284825416823932	0.646315150147443	0.0283615505969544	0.550771686297975	Shared dynamics	3
PATE4	0.669574004213593	6.904620966941e-05	0.307924955164034	0.941919463042689	0.00303349630818623	0.562655177930481	Shared dynamics	2
PAX5	0.0110303131174092	1.04131690037423e-06	0.0835164618345494	0.726362699173861	0.000116649300525692	0.398598235272033	Shared dynamics	3
PCA3	0.0284375137550668	1.40071319665314e-05	0.049848247209221	0.888402866490071	0.00090270058902381	0.375393884129463	Shared dynamics	2
PCDH1	0.503439500219555	0.00318420147058074	0.837611055273034	0.910034694512213	0.0474106991402543	0.923401976692331	Shared dynamics	1
PCDH10	0.172344492000293	9.68059353984585e-05	0.237527699480495	0.888402866490071	0.00388737235899442	0.535151141166997	Shared dynamics	1
PCDH11Y	0.077570731997946	6.43494908580955e-07	0.289925745512422	0.888402866490071	8.2941066650591e-05	0.553263463563448	Shared dynamics	2
PCGF3	0.375588682955939	0.000778305575369953	0.229992335211719	0.888402866490071	0.017659200520271	0.529130753138703	Shared dynamics	4
PDCD11	0.242917869879452	0.0009941795709002	0.630081199983977	0.888402866490071	0.0212078425712669	0.830049128756689	Shared dynamics	1
PDE11A	0.34728213943009	2.01094884960118e-05	0.763882034014356	0.888402866490071	0.00116287193475856	0.89552572631875	Shared dynamics	3
PDE4A	0.521147863203905	4.92437764801346e-05	0.164893372473964	0.914847063908776	0.0023623763263878	0.479261928367935	Shared dynamics	4
PDE4B	0.0817153861111604	0.00273174288984179	0.671611288511088	0.888402866490071	0.0426530495097827	0.854226318451031	Shared dynamics	1
PDE6B	0.554644428001397	0.00028488992934067	0.786674592268955	0.91846299211051	0.00860947023753246	0.90095758356635	Shared dynamics	2
PDGFB	0.0327080368806313	5.06511324688264e-05	0.121071837204571	0.888402866490071	0.00240542531727879	0.437215065288622	Shared dynamics	1
PDK4	0.118113858081102	0.000236935317098452	0.115853344023098	0.888402866490071	0.00753264196825926	0.432600025954311	Shared dynamics	1
PDP2	0.463594082833665	0.00198462046511033	0.446506845464868	0.899903051546398	0.034189162215379	0.694898200870404	Shared dynamics	2
PEA15	0.32275261910102	0.00049095962774276	0.15951173790841	0.888402866490071	0.0126866813951499	0.473842314667347	Shared dynamics	4
PEAR1	0.606926330454087	0.000645196771474066	0.508559193308027	0.930660496251937	0.0156192470501783	0.757106352631404	Shared dynamics	1
PECAM1	0.000432811564792844	0.00259984094182419	0.678314159158889	0.254215641954593	0.0411132274880048	0.85855701233629	Shared dynamics	1
PGF	0.0988912273956645	0	0.0132856098467731	0.888402866490071	0	0.23738523697646	Shared dynamics	1
PGLS	0.049172387299441	1.20028027043584e-05	0.280971022538858	0.888402866490071	0.00080003727932228	0.548876896660341	Shared dynamics	1
PGM5P2	0.454310885084118	0.000417932394563725	0.023445111847558	0.897949345272661	0.0112196756763933	0.29373886373517	Shared dynamics	3
PGRMC2	0.745870794999962	0.00160553415217024	0.233000375611934	0.955011059301678	0.0295844970193824	0.53148568155257	Shared dynamics	1
PHACTR3	0.0937096794086652	0.0022055879367906	0.91989791842067	0.888402866490071	0.0369427214637156	0.960259436228161	Shared dynamics	3
PHC2	0.576435950684227	0.000486695025772699	0.105119542023116	0.923372670325188	0.0126375324896027	0.420399574042352	Shared dynamics	6
PHF13	0.659364433258047	0.00153036728662137	0.0867204322652868	0.940157239108593	0.0287225776004832	0.398789016889867	Shared dynamics	6
PHF15	0.106487178182798	0.0002103017179928	0.93208030879672	0.888402866490071	0.00683832151698169	0.967104741674132	Shared dynamics	1
PHLDB1	0.0822125200743956	0.000816067612183391	0.808152353993486	0.888402866490071	0.018340948141046	0.909825191583511	Shared dynamics	6
PI4KA	0.48750363713923	4.14006117821497e-06	0.184228942760762	0.905215455292149	0.000358626514044889	0.497249464695061	Shared dynamics	1
PIGX	0.750192644559639	0.000190127941662177	0.549053201585596	0.955394411821494	0.00639619094308796	0.793945343084788	Shared dynamics	3
PIK3CA	0.230125769085315	0.00267379657029593	0.736670429490576	0.888402866490071	0.041959248143755	0.884977139060267	Shared dynamics	4
PIM3	0.13504177464664	0.00214724007831341	0.0911117099863407	0.888402866490071	0.0362035844882535	0.403759750001061	Shared dynamics	4
PIN1	0.0260387015402382	1.10739346852462e-05	0.161695746521777	0.888402866490071	0.000754579320144993	0.475852935640184	Shared dynamics	1
PIN4P1	0.375956752734617	3.35440601041959e-05	0.0400245979598771	0.888402866490071	0.00175478902197891	0.345238594254614	Shared dynamics	2
PIP4K2B	0.806420204002903	9.68391039140037e-05	0.877454316079479	0.966648407156532	0.00388737235899442	0.941003055836663	Shared dynamics	1
PIP5K1C	0.233921524886977	0.000363957224293832	0.583433199069801	0.888402866490071	0.0100740346325884	0.818471861548759	Shared dynamics	1
PITPNA	0.22481232547936	0.0018397802260896	0.286818279014175	0.888402866490071	0.0323450597513666	0.551614121303801	Shared dynamics	1
PITRM1	0.433855446526989	0.0034621672202173	0.278020260918847	0.892951671786449	0.0498831850799794	0.547758258288349	Shared dynamics	6
PIWIL2	0.636302413622236	0.000717120671055005	0.448813173567028	0.935692538959544	0.0167322943052267	0.697523546280244	Shared dynamics	2
PKIG	0.0462059668312683	1.83803770509305e-06	0.278330045797507	0.888402866490071	0.00018376941466435	0.54782952485526	Shared dynamics	1
PKN1	0.00973310817715818	0	0.213985902703651	0.704779293003118	0	0.519099863636446	Shared dynamics	6
PLAGL2	0.496282210864649	0.00211971952259615	0.510237831280209	0.908350131449352	0.0359013057977892	0.758918918183619	Shared dynamics	1
PLEKHA1	0.355204474950153	0.000762634068623425	0.0284063392216708	0.888402866490071	0.0174144274623979	0.314491506353535	Shared dynamics	4
PLEKHA5	0.975889241838438	1.50044624763757e-06	0.122567671185472	0.996474156475088	0.000153605492413652	0.439346271181833	Shared dynamics	3
PLEKHB2	0.813780577363095	4.50993112782183e-05	0.457473028869038	0.968092913090751	0.00222851007877312	0.706364503549249	Shared dynamics	6
PLK3	0.392707814235997	0.000551364122888365	0.34182356396293	0.888402866490071	0.0139279654938837	0.579988657775643	Shared dynamics	4
PLXDC1	0.438327801875675	1.11246227835204e-05	0.305268581123543	0.895016852161526	0.000755091869414704	0.562655177930481	Shared dynamics	2
PLXNA2	0.514169232736395	0.00290328394101735	0.00444578758809056	0.913064687203038	0.0444657574817518	0.141761656087609	Shared dynamics	4
PLXND1	0.26014856753115	1.19638122766386e-05	0.311792532208653	0.888402866490071	0.000799930398346746	0.562655177930481	Shared dynamics	4
PMEPA1	0.127491704149482	0.000161383036626717	0.184158444444313	0.888402866490071	0.00568411839293836	0.497192943511737	Shared dynamics	4
PMM1	0.12035887717604	1.33037829347371e-06	0.779600122127079	0.888402866490071	0.000140220561414599	0.899174848364763	Shared dynamics	1
PMVK	0.450652583366608	0.00328823413935847	0.535572830660457	0.897631307364123	0.0483770453490969	0.780509082035217	Shared dynamics	1
PNN	0.341475895035061	0.000127198817467256	0.404152372272299	0.888402866490071	0.0047579473750514	0.648114504149954	Shared dynamics	6
PNP	0.546340092100775	0.00034127006849155	0.470144228782484	0.917839767919559	0.00973272342471775	0.71958889343977	Shared dynamics	1
POLD2	0.960955152030026	0.000354579016673795	0.117573902779567	0.993925786526919	0.00996921503384036	0.433203241582852	Shared dynamics	4
POLD4	0.882413694168392	0.00217559922007438	0.713845010084346	0.9810404468915	0.0366094224815074	0.874944074913657	Shared dynamics	6
POLDIP2	0.76068253491211	0.00144475965748608	0.735096803058768	0.957427114188402	0.0276989942935235	0.884888061822842	Shared dynamics	1
POLG	0.0945952123860729	0.000359563105093941	0.593931626432272	0.888402866490071	0.00997239171395244	0.826344743794217	Shared dynamics	1
