gene	loading
PHF8	0.00513169975488453
WNT5B	0.00513001766901355
ZFP90	0.00512923068323833
RPL9	0.005128391500224
TNFRSF10D	0.00512835325063069
TBX2	0.00512657953600997
CDKL5	0.00512524873538598
GCNT2	0.00512510095083359
SLC12A9	0.00512231512561582
ZFAND2A	0.00512198814916038
LYST	0.00512080843305774
USP47	0.00511824556737046
DENND4A	0.00511704608978481
COG2	0.00511523677650595
TIAF1	0.00511501081444555
RPL13A	0.00511358468046311
MTRR	0.00511312642289529
MNAT1	0.00511224394338489
EXOSC9	0.00511129234815116
ZCCHC6	0.00511124069039069
PAICS	0.0051092954119528
MANF	0.00510850925302992
CHORDC1	0.00510766152377098
BCRP3	0.00510738740047987
DROSHA	0.00510548684644598
MFSD1	0.00510345992445975
ZNF48	0.0051028619824351
UBAC2	0.00510082624675105
MGAT5B	0.0051002956575265
AEBP1	0.00509685305867118
KPNA3	0.00509515648341511
PPIL4	0.0050940453185662
B9D1	0.00508917484893659
RANBP2	0.00508614438707611
MYZAP	0.00508585997460925
BRD2	0.00508356190844368
KIF3C	0.00508353480919249
MMP14	0.00508108301409216
AMBRA1	0.00508082528406909
PEX19	0.00508047320502293
FAM122A	0.00508039223867445
TRAPPC6A	0.00507600009168399
LOC100132247	0.0050743198802887
APIP	0.00507426548591704
EMC2	0.00507385781067228
GSDMD	0.00507339153272953
NCAPD2	0.00507069209695923
EID2	0.00506948655593595
MID1	0.00506602848619595
STK17A	0.00506230613766589
C16orf62	0.00506212166109324
SIKE1	0.00506169959171991
MTRF1L	0.00506113061543228
STUB1	0.00505862915529307
RSL24D1	0.00505778684700578
KANK1	0.00505767177943723
TSG101	0.00505706405035623
KRBOX1	0.00505683763077256
SCCPDH	0.0050537215754429
LRRC37BP1	0.00505264096940819
NUMBL	0.00505018579037922
MAF1	0.00504839028135661
ZFYVE26	0.00504720722560328
C15orf57	0.00504680270293916
HERC2P9	0.00504447798783562
CCDC34	0.00503960674539611
ACP1	0.00503716080591415
ENKUR	0.00503602134295734
CYP1A1	0.00503423896146996
PHACTR4	0.0050341613966489
XAB2	0.00503326099803141
SHC3	0.00503197125477498
CNPY2	0.00503043563335432
IMPAD1	0.00502790915763431
HSPD1	0.0050271171317696
CHURC1	0.00502524963576401
GGA3	0.00502452558097716
HIP1	0.00502357304203736
SLC25A29	0.00502341689072521
KAT2B	0.00501843685025877
PRX	0.00501509550430763
TEX30	0.00501394654123717
TMEM255B	0.00501336317570625
SUCLA2	0.00500550393890018
PTPN9	0.00500463298242345
C5orf15	0.00500412291583422
DHCR7	0.005003334744756
EML2	0.00499999322877312
PDGFRB	0.00499846875597233
C12orf4	0.00499539270437181
TMED9	0.00499524543216604
WNT5A	0.0049920162149108
KIAA1984	0.00499152609543061
TCEB1	0.00498346797896571
NDUFV3	0.00497888842264236
TMEM147	0.00497845054751026
CROCC	0.00497274462272156
FSIP1	0.00496884970293879
ZNF395	0.0049676746919175
SEC22A	0.00496673018265587
FBXO9	0.00496667579726935
FAM217B	0.00496507385747748
GMPPB	0.0049634124203662
C21orf33	0.00496228309705308
HAUS7	0.00496014878409065
SPATA13	0.00495973917644719
ATP2B1	0.00495856142556193
APOPT1	0.00495837603741623
LOC100505806	0.00495555520063838
STIM2	0.00495357290866029
ILVBL	0.00495172625797843
MT2A	0.00494949923851046
WDR59	0.0049471034450832
C5orf51	0.0049467963803791
QPCT	0.00493910099537327
ZCCHC9	0.00493884027055518
RFX2	0.00493646301480765
WDR45B	0.00493451018288632
CCDC69	0.00493170886981317
PDIA3	0.00492982674852935
FAM174B	0.00492929801837008
TNFSF12	0.00492872450074679
STAB1	0.00492699010991607
FANCL	0.00492658283790352
PPIE	0.00492605418160931
COG4	0.00492603808169712
CWC27	0.00492345556314168
IL17RA	0.00492045570396916
CHERP	0.00491932907085512
MTMR14	0.00491779237723942
AGPS	0.00491719948406838
GNB1L	0.00491606453996287
ZNF678	0.00491417471477688
TMEM98	0.00491403820539466
CUX1	0.00491399520402653
SLX4IP	0.00491342502746346
PDCL	0.0049128146659454
SLC6A8	0.00491224977287103
SPRYD7	0.00491037699879935
TBL2	0.00490940694294727
SLC40A1	0.00490890315330181
TFAP2C	0.00490858345393185
APBB2	0.00490732765284413
ZDHHC8	0.00490711451967316
TPX2	0.00490678074712183
LOC285419	0.00490526743244275
TRIM68	0.0049045587168154
SOX13	0.00490375132659717
QTRT1	0.00490259773141106
EED	0.00490229348812831
UTP14A	0.00490161892555225
RNF41	0.00490020065503141
TPP2	0.00489508901792972
LOC145783	0.00489507540546824
LEPROT	0.00489432594661255
C9orf37	0.00489278360316235
EXOC3L1	0.00489033505654859
ENDOV	0.00489024846858443
NKIRAS1	0.00488747202368284
PIN4	0.00488696409872531
DNTTIP1	0.00488189228064915
BOLA1	0.00488020042580937
ZCCHC2	0.00488019497913998
HDDC2	0.00487492718525115
ZNF365	0.00487445781098008
TBC1D30	0.00487330597405172
C11orf30	0.00487196615592113
CAMK2N1	0.00487114635180885
ANKRD18B	0.00487099475277723
ATXN7	0.00487074075572484
GPR137	0.00486940982912483
PLEKHF2	0.00486558868505595
SYT1	0.00486004212251751
LOC148413	0.00485959278159574
CDK5R1	0.00485843565511155
DARS2	0.0048577017779147
DIRC2	0.00485758099943633
SF3A2	0.00485278083787099
MLST8	0.00485116402309585
MTUS1	0.00484777704331435
CNOT10	0.00484708591819781
TMEM242	0.00483848539203006
ORAOV1	0.00483801874073886
GP1BB	0.00483603132572442
ZNF766	0.00483580987595752
EFEMP2	0.00483101973751872
SP110	0.00483029364171156
MED13	0.00482335262978651
TTC1	0.00482212553621315
SEC24D	0.00482142049802189
CASP1	0.00482075683495007
SNORD17	0.00481961613313966
ZNF668	0.00481707738019068
TTC33	0.0048158766693928
RBPMS	0.00481577254838282
ADAM1A	0.00481531436134734
CALCOCO2	0.00481513450965461
CHTF8	0.00481442498681329
MTA3	0.00481390875932586
HTR7P1	0.00481033094592438
UQCRQ	0.00480798427056152
RAP1GAP2	0.00480729694946169
SLC35D1	0.00480613591994283
AFAP1	0.00480612298784478
SH3BGRL2	0.00480600049485891
KIFAP3	0.00480474132280152
DIABLO	0.00480464629113657
ARMC1	0.00480459474873981
TSHZ1	0.00479763139286944
CYB5B	0.00479655419528385
ZSCAN20	0.00479637844000062
APITD1	0.00479625196275921
UBR3	0.00479470432340409
CPOX	0.00479365659471619
NXN	0.00478989766698303
IL24	0.00478812756342608
RPP25L	0.00478569193436657
NDUFAB1	0.00478426469542181
LOC100271836	0.00477879638091025
ADORA2A	0.00477872814219091
INSIG2	0.00477810948728408
MAP3K5	0.00477777291311889
WDR53	0.00477683350807736
YBX1	0.00477285870180473
TOMM22	0.00477262729687217
MED28	0.00477213239541792
MYD88	0.00477144252871723
SH3BGRL3	0.00476917712651796
TXNDC12	0.00476776312324529
RPL26	0.00476682230040854
CASC4	0.00476465614033886
IFT20	0.0047639646597336
S100A2	0.00476232863709256
C14orf79	0.00476164858503524
SLC43A2	0.00476067922054421
KIAA0195	0.00475935816125955
FLNB	0.0047585181224103
PRICKLE2	0.00475609485044966
SCN1B	0.00475604545098251
SLC25A30	0.00475590737331498
SLC25A12	0.00475383478947423
CCNJL	0.00475317673589964
ARHGEF35	0.00475219247659413
MAP1LC3B	0.00475104628588957
GNAI1	0.00475001246781742
ABCF3	0.00474982123782885
SUGP1	0.0047485533444605
SF3B4	0.00474294080220746
TAZ	0.00473994242137061
CNTRL	0.00473456001647193
TMEM230	0.00473344888827723
FARS2	0.00473243334680369
SYNGR1	0.00473185122709409
U2AF2	0.00472935203895388
SAR1A	0.00472619324950906
TCP1	0.00472528200907949
PTCD2	0.00472423462047229
TIMM13	0.00472278899393348
ATP5G2	0.00472043539436312
COMMD2	0.00471923757250472
B3GNT9	0.00471831127576567
EIF1AY	0.00471497635561184
TIMM44	0.00471459214968173
ITGAE	0.00471163820187886
AVPI1	0.00471014801451777
TBC1D17	0.00470515071816406
MPP1	0.00470334832552834
JUN	0.00469854286938052
PSMC6	0.00469801298608853
FAM13B	0.00469735998811273
CNOT11	0.00469605753052232
ARL2BP	0.00469549613312127
SGSM2	0.00469102523639697
ADCY7	0.00468981864689126
RPL13P5	0.00468931675818669
ANKRD55	0.00468783784973626
DHRS7	0.00468389600761466
SLC35E1	0.00468297520038242
C12orf45	0.00468269458941725
TNFRSF1A	0.00467921310242797
AIFM2	0.00467885045898285
CDADC1	0.00467743011335612
TMEM87B	0.00467558064103149
MVK	0.00467454088306404
MAPK13	0.00467297997426227
TMEM64	0.00467288151931276
ARFGAP3	0.00467197863375379
RNF141	0.00467176046755651
AGSK1	0.00467083678650438
HAUS1	0.00467073687046703
ORAI3	0.00466981190113904
TRAPPC13	0.00466941991698422
LOC100129250	0.00466588514335733
USP14	0.00466550960671757
PSME4	0.00466523689680435
DZIP1	0.00466192312891814
KIF26A	0.00466191911019739
ACSS1	0.0046605873487413
SRPRB	0.0046598280055933
FARSB	0.00465940493678241
ISOC1	0.00465938460752963
KCTD5	0.00465931415739445
C21orf119	0.004657866461963
PSMB10	0.00465515463896643
FTSJ1	0.00465087871179631
TUSC3	0.00465040091828962
AJAP1	0.00464949239560736
RAB5A	0.0046485622183329
ABHD13	0.00464467797064347
GPAM	0.00464310382296404
MICAL3	0.00464092167337855
RELN	0.00463905546782263
GAREM	0.00463780580061902
ZNF416	0.00463492212667189
C12orf43	0.00463490924266338
PELI3	0.00463450121974202
CHST10	0.00463274735727888
RPL36A	0.00463199722258365
C6orf120	0.00462945341937392
ATG4D	0.00462743511590001
OSBPL3	0.00462687733402263
INTS8	0.00462680612163615
TRIM24	0.00462672516905049
OXCT1	0.00462557370417982
ALG2	0.00462486518165586
LRP8	0.0046247316677007
DCTD	0.00462133589016467
ABTB1	0.00461792585426737
SRD5A3	0.00461691006124691
UBE2A	0.00461608547313327
PIP5K1A	0.00461492698553119
PDDC1	0.00461442069590752
ARHGAP17	0.00461356046876177
BAMBI	0.0046135476250192
SECISBP2L	0.00461100218016594
SLC35E4	0.00461074949755748
THSD7A	0.00461035408737882
ZBTB45	0.00460674655697291
EXOSC6	0.00460611213918424
AGPAT5	0.00460313323782071
GLTSCR1L	0.00460293618408574
UNG	0.00460075850211351
ADCY3	0.00459920047789725
DHRS13	0.00459800454890304
SPAG16	0.00459403970400869
TMA7	0.0045935220862748
MRS2	0.00459223913306016
EBF3	0.00459034229923322
PPP1R3D	0.00458670817100405
MKI67	0.00458645774878338
NOP56	0.00458506377970292
CHCHD3	0.00458478965500843
KCTD21	0.00458403359493555
NKAPL	0.00458382882051274
SLC25A51	0.00458283287371929
STAU1	0.00458163403902424
WBP4	0.00458152558912307
NR3C1	0.00458017238828662
TLN2	0.00457946362807775
ARRDC3	0.00457693618469461
GATSL3	0.00457623013206709
WFIKKN1	0.00457110784150029
ARID2	0.00457016201453942
ZC3H12C	0.00456964203759932
RIT1	0.00456570061056929
PRDM11	0.00456470417006724
C2orf47	0.00455558470789621
PIDD	0.00455455047111245
MTIF2	0.00455355299920909
PTCH1	0.00455164439406623
B3GNTL1	0.00454997724669287
MURC	0.00454951480706752
SNRPF	0.00454419651958892
ME3	0.00454365158047996
DCUN1D1	0.00454150711948071
ZFYVE19	0.00454125863510657
PLEK2	0.00453839902065691
AURKA	0.00453685182514197
MAGOHB	0.00453326164027669
KIAA0907	0.00453243012109979
SUCLG2	0.00452769601528803
STK32C	0.00452756756147977
VTA1	0.00452751758071284
GLOD4	0.00452587511498131
C19orf10	0.00452409774704373
MMP19	0.00452380382578552
SETD3	0.00452170101892717
DGAT1	0.00452082156699009
ZNF460	0.00451976495219973
SYBU	0.00451538888119756
UXS1	0.00451492471728966
LOC646762	0.00451119442452029
RNASE1	0.00451091318085052
STAG2	0.00451089790994899
COMMD9	0.00451076866081291
ITFG2	0.00451042681631466
TGIF2-C20orf24	0.00450985243612929
BRAF	0.00450831326721958
HMGCL	0.0045041725538938
CLPP	0.00450215091502266
ACOT11	0.004501137871065
EPM2A	0.00449996602198053
YIPF1	0.00449917570997818
SIK1	0.00449731008368657
CDH24	0.00449397864445312
FAM196B	0.00449346066319807
TRAPPC1	0.00449064477470003
RAB3GAP1	0.00448855066768301
SLC16A3	0.00448809728237336
ZBTB17	0.00448791851838663
NDRG3	0.00448576638436683
VPS11	0.00448366469182436
SRSF11	0.00448224317935761
PRR5	0.00448181888415921
SS18	0.00448008265943843
ILKAP	0.004473080319973
NOP58	0.00447289775422891
WARS2	0.0044720749831683
FNDC4	0.00447141496894021
GATC	0.00446915388504755
NDUFAF5	0.00446827803638673
YLPM1	0.00446713126904936
ARHGEF6	0.00446611959492463
NEK9	0.00446568902370483
AKAP8L	0.00446511733016021
COX7A2	0.00446484260183717
ANKRD26	0.00446189026988869
TMEM208	0.00446173667141956
HNRNPM	0.00446101674095662
EFS	0.00445988155464329
ERP44	0.00445966479500673
COL5A2	0.00445943430415974
GPR173	0.00445933069370576
FAM63B	0.00445911179859225
PKDCC	0.00445903792516745
G6PC3	0.00445891380713311
PHF21A	0.0044578320083637
C9orf142	0.00445761255476341
NUP98	0.00445349463648308
KLHL8	0.00445298797896454
SRRM3	0.00445167022418825
IL7R	0.00445056455499004
CHMP4B	0.00445055581135582
MTF2	0.00444960712648799
DPH3	0.00444941409836078
PDZD2	0.00444873180801976
PDE4D	0.00444667383382712
DUSP14	0.00444503244423949
ACOX3	0.00444261984658807
ZADH2	0.00444241720269495
NF2	0.00443932531145636
IER5	0.0044369570247571
CPT1C	0.00443621953338604
DUS2L	0.00443583781828277
WDR83OS	0.00443547730042446
MTMR2	0.00443503659960089
NSUN4	0.00443158129522266
MAPK14	0.00443150805693607
CAMK1	0.00443060528226914
CSNK1G3	0.00442581237191638
MTRNR2L1	0.00442496686497974
RALGPS1	0.00442428844470382
SLC44A2	0.00442422624124406
NSMCE4A	0.00442028532395103
HOXD8	0.00441967765541513
PIR	0.00441965418592553
HRH1	0.00441950058455524
VDAC2	0.00441941648712805
GPSM3	0.00441687146693106
PLEKHA4	0.00441257690747013
SUPT5H	0.00441180770724862
MASP1	0.00441092906167443
SNX18	0.00441081970890936
ZNF252P	0.00441026814824883
RNPS1	0.00440995998517474
LMO2	0.00440993994629003
LLGL1	0.0044074064960947
FYTTD1	0.00440637915868933
MTFR1L	0.00440513891131802
BICD2	0.00440464691982316
PIK3R3	0.00440433537058721
C5orf24	0.00440054780839314
SLC16A1	0.00440031258121838
PIGY	0.00439787079879105
PYURF	0.00439787079879105
PREPL	0.00439703210627208
ENDOD1	0.00439645805205007
ZNF628	0.00439639785946953
SUN2	0.00439363072933922
MALT1	0.00439277487490882
CDC25A	0.00439237545851965
TXNDC11	0.00438702212230657
NUFIP1	0.00438652203829043
ASUN	0.00438571508040081
ADRA2C	0.00438389810830182
HPS6	0.00438118672540568
RPRD2	0.00438053841200761
TTC5	0.00437895541075871
DPP8	0.00437454509835463
USP19	0.00437418656174523
RPL34	0.004373135644342
STPG1	0.00437284116988507
RBM15	0.0043707403436173
GEMIN2	0.00436878749784642
POMP	0.0043687678355924
FAM210A	0.00436784404169141
ARPC4-TTLL3	0.00436589687519362
CMC2	0.00436342370770569
ASB7	0.00435890065302598
C1orf233	0.00435650829773898
ANGEL1	0.00435566237485405
MRPL48	0.00435478032707918
HDHD2	0.00435403604131042
KIAA1731	0.00435381509605105
STEAP3	0.00435138539964827
SUN1	0.00435106636099351
UBE2QL1	0.00435031555240877
IER3	0.00434889842250142
ALG12	0.00434826024199813
TRMT6	0.00434698919481506
PSPC1	0.00434681495072601
STX7	0.00434528806436287
SPAG9	0.00434350916120522
DCP1B	0.00433866528689153
GAS6	0.00433636488182216
LMO4	0.00433177346205297
ACOX1	0.00433159170257304
SYTL4	0.00432823350782136
TRIM33	0.00432669359613765
NAPG	0.00432597188460605
VRK1	0.00432511089059546
MYL12A	0.00432479762345779
XYLT1	0.00432442221176226
CHST15	0.00431949282234303
FLJ38109	0.00431859255302067
MAP3K11	0.00431810688857566
ABHD16B	0.00431673520940652
SMYD2	0.00431509839802357
CDC20	0.00431255954469027
ATP2A2	0.00431067732891633
PRKAB1	0.00430939555680384
SLC41A1	0.00430702232584373
BZW2	0.00430102138485943
LOC100126784	0.00429976400582036
ZNF547	0.00429786276620997
SLC25A23	0.00429528760547054
FKBP7	0.0042952592305742
FDX1	0.00429411401763921
MOSPD3	0.00429395399415234
GPKOW	0.00429363414731697
RNF19A	0.00429356237754021
GCDH	0.00429320072929004
ERRFI1	0.00429145069874318
CD2AP	0.00428966582970938
VPS37D	0.00428821321304814
PIEZO1	0.00428610065740733
RSL1D1	0.00428485437993423
RAB30	0.004284475966735
NDUFS2	0.00428236210492667
NADKD1	0.00428165686379495
TMED4	0.00428123711162815
MCM4	0.00428060501484015
BHLHE41	0.00428002322717694
TOMM34	0.00427837743158288
DHCR24	0.00427739353958062
SSC5D	0.00427249711404285
S100PBP	0.00427223415256377
ZC3H14	0.00427068222008517
FAS	0.00426999967288307
FAM120AOS	0.00426742581200642
TGS1	0.00426589683981764
RAE1	0.00426487749797522
COL2A1	0.00426450841185255
CLPX	0.00426377299012348
VIPAS39	0.00426369969850701
CTSZ	0.0042633329546152
PROSAPIP1	0.00426139185476252
RASA2	0.00426063420563844
PRDX4	0.00425778065019286
RAB22A	0.00425543146948589
PSMG1	0.00425510331923821
WBP1	0.0042533807876253
PTGFRN	0.0042513372285049
LOC100507254	0.00425062942156094
FADS1	0.00424808760247181
B3GNT1	0.00424793392053557
MIF4GD	0.0042474742736389
POLR3B	0.00424510602121393
SNRPD1	0.00424484715141466
NUBP2	0.00424212958153315
PLVAP	0.00424101931297406
SEC62	0.00424099028118718
MSANTD4	0.00424071414302011
LYRM9	0.00423822991327498
SUCLG1	0.004236735203394
QSOX1	0.00423574396529727
RRN3P3	0.00423290536143594
TST	0.00423152335456647
PLEKHJ1	0.00423106927763213
MSRA	0.00422951639231676
VKORC1L1	0.00422880997978392
C3orf37	0.00422855887749291
SOCS7	0.00422813464233345
MRPS17	0.00422799779252517
UBA3	0.00422725400823212
SHPRH	0.00422703111372133
CPNE5	0.00422587904363477
RSPH3	0.00422577696646487
STK11IP	0.00422523341861959
WDR85	0.00422345866489838
LRRC49	0.0042225735172027
PHIP	0.00422247863689224
SLC9A1	0.00421931785433906
BAG2	0.00421863744656852
FAM115A	0.00421784527571001
LOC90246	0.00421661906784258
CLDND1	0.00421382211325017
CCNYL1	0.00421381150443674
HARS	0.00421311846686439
AMIGO3	0.00421286146940985
SNX11	0.00421216322397911
STEAP1B	0.0042117532688764
SFPQ	0.00421086354350885
MTM1	0.00420851105566321
BHLHE40	0.0042083614865922
PEG10	0.00420772621831328
GAR1	0.00420669409742616
EPB41L4A-AS1	0.00420516923824691
SPTSSA	0.00420345596049891
TRPV2	0.00419946520393698
PPIL2	0.00419804414537189
PTP4A1	0.00419768756414207
SAMD9L	0.0041970291922157
CLK3	0.00419653750985799
GEMIN6	0.00419570475380719
SETX	0.0041870628681502
KLHL17	0.00418676861397085
PYROXD1	0.00418620950895665
MRPL46	0.0041846820024257
KIAA0141	0.00418394573378573
TSC2	0.00418363209674747
LONRF3	0.00418083480216104
KATNBL1	0.00417907120606055
LRPPRC	0.004175190109274
ISYNA1	0.00417457304888141
ANKRD49	0.00417453087940471
BNIP2	0.0041734525407958
UBL7	0.00417229716582323
SLC35D2	0.00417200903506484
ZNF70	0.00417068181758283
PCGF1	0.0041705944960986
LAMB3	0.00417008449745596
OPTN	0.00416997110414363
HECTD2	0.00416985856224458
TBC1D3C	0.00416483100620864
P4HB	0.00416211605809906
GPR143	0.00416156499025904
ALDH1A1	0.00416130907585673
TRPV4	0.00416101148364564
MAN1B1	0.00415664964943549
C11orf1	0.00415408834405099
BROX	0.00415205619370105
RETSAT	0.00415016904314577
NRIP3	0.0041486622359635
FAM174A	0.00414864476942517
CYP51A1	0.00414824538501531
HLA-DPB1	0.00414576429311901
ATG2A	0.00414505350141346
METTL3	0.00414504645444905
CCDC97	0.00414427881834428
TTC23	0.00414081047028319
KPTN	0.00413739153537905
EXOG	0.00413597836247087
TDO2	0.00413161817673005
HSD3B2	0.00413042354518253
NOC4L	0.00412451817158075
C1orf52	0.00412368227322577
ANKLE2	0.00412242529795652
CMTM8	0.00412241630833026
BNC1	0.00412174721884654
NKTR	0.0041213771171288
GALNS	0.00412053825295702
BNIP1	0.00411992270865334
GLG1	0.00411917217146814
PPCDC	0.00411743963902248
TEK	0.00411526312339576
SNHG9	0.00411239030521342
ABCF2	0.00411089260629861
DNAJA3	0.00411079779212461
MSMO1	0.00410916734473846
CDKN2AIP	0.00410852105374093
MICA	0.00410846931036437
DMD	0.00410647404375849
TTLL1	0.00410424676027808
DDX21	0.00410295519739109
THTPA	0.00410263736757395
RASSF4	0.00410204859314273
SETDB1	0.00410196121486196
TERF2IP	0.00409904809920642
OBSL1	0.00409804056383076
UBE2V2	0.00409756167097487
ZNF775	0.00409705152481374
MKRN2	0.0040953197007652
HDAC1	0.00409227788635643
LBR	0.00409150206404779
KTN1	0.00409019800982005
ALG5	0.00408913777813595
KCNJ12	0.00408904902659207
ALKBH6	0.0040888162907336
MOB1B	0.00408656178611947
GTDC1	0.0040840277813058
PDCD10	0.00408394129125106
NFIA	0.00408320484269702
ACACA	0.00408222642953775
CHST14	0.0040801130888817
KIAA0556	0.0040794416059991
WASF1	0.00407930876300323
VPS4A	0.00407718154512822
GSTM2	0.00407707467860556
CCDC176	0.00407263322618776
EHBP1L1	0.00407242095299996
CIDECP	0.00406848784030765
LOC146880	0.00406677389469415
MRPL32	0.00406394808016861
NEMF	0.00406262489413094
LBX2	0.00406260313059881
KRT17	0.00405668612321256
SRP54	0.00405578567331893
TIFA	0.00405487080120231
VAPA	0.0040545892085018
CDKL1	0.00405442496441364
TMED8	0.00405390468195165
SLC25A19	0.00405201606603921
MRP63	0.00404596177992148
FARP2	0.00404426094130723
MPHOSPH9	0.00403793919814633
ZNF160	0.00403712595167809
CCZ1B	0.00403504060267475
ZGLP1	0.0040347188138965
LOC100506990	0.00403438916290236
DENND6B	0.00403236013241807
RRAD	0.00403234834735678
CUL2	0.00403163163316511
FAM133B	0.00403154889117322
GIMAP1	0.00403028187721255
PSME1	0.00402838470610508
C1orf131	0.0040283597671018
CSRP2	0.00402822976033209
TMSB4X	0.00402637625894672
FAM179B	0.0040253686341249
FAM110A	0.0040250048642677
CEP57L1	0.00402425731453207
SENP6	0.00401991378592121
MOSPD2	0.00401927917184773
NCAPG2	0.00401883013806301
SLX1B	0.00401848006370332
SLX1A	0.00401848006370332
HTATSF1	0.00401695971975758
NR2C2AP	0.00401599943211504
NR2F1	0.00401334428839742
ZNF135	0.00401303578294778
FBXO3	0.00401258801573075
ASH2L	0.00401156645521955
ITSN1	0.00400969926027541
ATP1B1	0.00400666877047177
MED17	0.00400655771819958
ZFAS1	0.00400603694016407
KIF22	0.00400523030862172
WDR3	0.00400138831003076
PGAP2	0.00399692788309178
MCM7	0.00399659849156691
INPP5D	0.00399612936948078
ZSWIM6	0.00399515483041873
LRP1	0.0039932576932027
HIST1H1C	0.00399301990245399
TMEM223	0.00399276692165567
LRRC42	0.00399110730052809
AASDHPPT	0.00399064539814242
TBC1D23	0.00398929959821099
DENND6A	0.00398884707184601
TADA3	0.00398571208273651
ZNF14	0.00398566407887009
SEPT5	0.00398429596230728
INCENP	0.00398337024544632
SAP30BP	0.00398203404293682
CALML4	0.00398092599483288
TAMM41	0.00398013407124595
VPS4B	0.00397982419018189
LOC100132352	0.00397952353743932
RBMX	0.00397733214288967
NUP107	0.00397607791358952
C14orf142	0.0039746146773901
MARCH2	0.00397420438876619
RBFA	0.00396759009429837
HOXD11	0.00396693879492578
MMRN2	0.00396630171141448
AP1AR	0.00396486174593536
G3BP2	0.00396208279707103
MIPEPP3	0.0039610759826655
CCDC51	0.00395998436688427
MCM2	0.00395847521799376
RPP38	0.00395827329526869
NUDT11	0.00395644768751802
AUH	0.00395466710969725
SNX29	0.00395457331524379
CSTF3	0.0039539481512037
DHX16	0.00395384050681556
SLC2A3	0.00395366840062856
ZNF292	0.00395081653764654
DNAJC17	0.00395045233395425
GOLGA6L1	0.00394910582069167
UBE2C	0.00394696607751969
HNRNPD	0.00394655304343435
PIK3CD	0.00394534539711946
TMEM50B	0.00394308373977843
SLC3A2	0.00394283051438402
NOL11	0.00394282318787347
ZNF30	0.00394199890697187
RASA3	0.00394106359409568
DNAJC1	0.00393805705229197
IDE	0.00393747520740227
FER	0.00393691067261925
TMEM133	0.00393689819415017
DDR1	0.00393545104762907
LOC400027	0.00393539816894595
CLDN15	0.00393525788962478
SELRC1	0.00393366085737073
NEDD4	0.00393357677522251
MAFF	0.00393287456401453
PANK4	0.00393154683853229
VAT1L	0.00392955279725709
ERLEC1	0.00392937138244544
NDUFB11	0.0039292451207731
DAB2	0.00392889494503942
SRSF2	0.00392869426278247
STX10	0.00392614876786763
RECQL5	0.0039233511324901
FKBP10	0.00392023148474739
PPM1M	0.00391856153607518
DSTNP2	0.00391721188876486
SLC51A	0.00391397069317261
SEC24A	0.00391129162982437
KIAA1715	0.00390882392162277
SAMSN1	0.00390847272880415
ZNF770	0.00390744297551048
MOB3C	0.00390563998394087
SPINK1	0.00390548930260688
SELPLG	0.00390535715762051
ABHD10	0.00390441234966859
ACAT1	0.00390376524033667
CHM	0.00390360048692764
NUP214	0.00390289849107573
CDKN1C	0.00390207438170589
PCMTD1	0.00390206543993333
NUDT16L1	0.00390107389499857
MT-ND1	0.00389936733550008
ZNF791	0.00389806095072656
ATP5H	0.00389484682880639
RPL22L1	0.0038946453076583
PRR7	0.00389450703613812
GIGYF2	0.00389395634436001
SMIM15	0.0038937767088936
TFEB	0.0038937477572432
RGL2	0.00389238024868368
LOC728377	0.00389096098896971
TMEM256	0.00389089056832919
PGBD3	0.00389005243599759
DNMT3A	0.00388667074260523
MAOA	0.00388514797042069
TBCK	0.00388472723079354
PMS2CL	0.00388464902607628
NR1I3	0.00388378267035811
RFXANK	0.0038823966161577
EFTUD1	0.00388010701329818
EIF3C	0.0038795768115339
TIMP3	0.00387480800438938
ARL6IP4	0.00387443779259911
CMBL	0.0038729768016916
HNF1A	0.00387217274400498
PLD2	0.00386859398665066
ZNF691	0.00386827868649278
GLIPR1	0.00386673956936135
MRPL23	0.00386523730685172
ZNF407	0.00386400008061785
RBL2	0.00386210128447583
NUP153	0.00386207719509002
SLC30A9	0.00385930842561372
ITGA10	0.00385631332744658
DDX6	0.00385609638029326
C1orf43	0.00385380814271491
LRIG2	0.00385316771632328
TTPAL	0.0038526710920984
SLC25A43	0.00385179664241479
HINT2	0.00384965773334283
TICAM2	0.00384872816916878
C17orf80	0.00384440099580472
GINM1	0.00384382294236512
POLR2M	0.00383806605032277
TBRG4	0.00383434161063174
ENO1	0.00383388038267144
NXPE3	0.00383108780381097
ZNF229	0.00383104074617534
PPA1	0.00383101971363248
AGFG2	0.00382758322783007
LOC730101	0.00382631937366657
FAM213A	0.00382441605249935
CDC73	0.00382377916115514
SLC35C2	0.00382254754067844
EIF5A	0.00382230059454893
NXPH3	0.00382201512415123
SNAP47	0.00382056773986502
FAM89A	0.00381698976619799
C16orf95	0.00381685590361705
SYVN1	0.00381643331802445
MIIP	0.00381522503733347
SUPT16H	0.00381341324300139
IL17RB	0.00381038561888857
KIAA1841	0.00380385588348664
RBM17	0.0038018191715699
TTLL7	0.00380151424336092
ZNF615	0.00379986404124559
GABBR1	0.00379929933362937
ABI1	0.00379914924499865
NSA2	0.00379539773242767
TMEM254	0.00379497796260615
RPL14	0.00379456704293223
UBE2D1	0.00379439820450736
PALM3	0.00379398974972973
LOC728554	0.00379351640017132
ST7	0.00379284870799355
IRF7	0.00378983026563406
WRAP73	0.00378875333156984
SASH1	0.00378865488333559
