gene	residual_var_repeated	residual_var_independent	p_time_rep	p_time_condition_rep	p_time_ind	p_time_condition_ind	padj_time_rep	padj_time_condition_rep	padj_time_ind	padj_time_condition_ind	significant
PDCD7	0.949843244151511	0.971636244067931	0.214111622214447	0.870016807645793	0.219024787549083	0.876674437091629	0.585223846308164	0.937730069839775	0.599495248100318	0.94356952888027	FALSE
PDCL	0.956786714398538	0.956786154478075	0.273087044547388	0.577054072720344	0.273108460458382	0.578090515655569	0.624968319802428	0.814576027126516	0.631193298576186	0.803274754706232	FALSE
PDCL2	0.0399802311726244	0.040255656151004	0.961416699974625	0.0986475467053263	0.961416483881608	0.0997665815491746	0.989916829290524	0.413393513576115	0.990440901782988	0.439836732136043	FALSE
PDCL3	1.64643567281313	1.64643452470746	0.617577828279227	0.269025575311546	0.617583328542466	0.269054240074138	0.794367385238181	0.543589688295952	0.797323605515274	0.55906424401537	FALSE
PDCL3P4	0.064036385307845	0.0640364219989282	0.182659898019625	0.508241925770904	0.182660135983951	0.486397781865623	0.54197631091775	0.756897351137625	0.550217692455668	0.749187743200408	FALSE
PDDC1	0.499530730756241	0.516359880309726	0.47805511332417	0.787380611650314	0.485164725433918	0.788072839909772	0.727692253303513	0.901236871279223	0.73650386403814	0.906258062498896	FALSE
PDE10A	0.720302525970703	0.720302065113582	0.074510017338226	0.243459987148279	0.0745233766189068	0.24346457403347	0.339628532375092	0.539500422133843	0.347615234530344	0.555228448784674	FALSE
PDE11A	0.13250868485357	0.13263291390138	2.01094884960118e-05	0.763882034014356	2.02519828074732e-05	0.760163399919711	0.00116287193475856	0.89552572631875	0.00125947663869662	0.898394827405262	TRUE
PDE12	0.203245597975775	0.20324812741235	0.494478871385361	0.229947270796194	0.494466853948975	0.229951994804559	0.737684418641834	0.529083966658282	0.742272700981707	0.547219762077448	FALSE
PDE1A	0.0831586099291878	0.0939046321640548	0.549042092329547	3.62753864340259e-05	0.548784288531055	7.83554281934551e-05	0.77127599024903	0.00669093248398637	0.77457540981664	0.0127007025880846	FALSE
PDE1B	0.00933784968555802	0.00933787127172342	0.19982317174465	0.26579247944254	0.199823671558714	0.265807324394504	0.565252359940288	0.542121014104725	0.573308238372359	0.557353821599642	FALSE
PDE1C	0.0283322080465935	0.030212911201014	0.29206591216826	0.473938189210782	0.307026499617629	0.528857803558181	0.624968319802428	0.723426154770167	0.631193298576186	0.763989627443522	FALSE
PDE2A	0.920937975581412	0.920940260584355	0.111363225558189	0.00474245607487833	0.111471473806318	0.00474821658995073	0.419420449576309	0.147124895666709	0.429350792720069	0.162504260883803	FALSE
PDE3A	0.151652333333376	0.151652353461078	0.468125667722039	0.284355845902501	0.468126991319841	0.284368607112537	0.721838104676231	0.550657066924865	0.727380915804295	0.564971839590674	FALSE
PDE3B	0.0295186003113496	0.0295186116039935	0.308183231001697	0.82940859645774	0.308184699963695	0.824023435229435	0.624968319802428	0.919640541796483	0.631193298576186	0.920620616164639	FALSE
PDE4A	0.554828582847199	0.65233450973117	4.92437764801346e-05	0.164893372473964	0.000124740037428073	0.208747104370542	0.0023623763263878	0.479261928367935	0.00508325294172897	0.534388982406121	TRUE
PDE4B	0.634967684423926	0.634967719654577	0.00273174288984179	0.671611288511088	0.00273186680583071	0.663236338738676	0.0426530495097827	0.854226318451031	0.0446036530230117	0.859411622071991	TRUE
PDE4C	0.0637621097520395	0.0637621057607395	0.00525399283865358	0.0166977581621619	0.00525403166276539	0.0166978724059377	0.0665174146602556	0.254329074770679	0.0692638702751253	0.282924096534469	FALSE
PDE4D	0.715004028687921	0.715004372413929	0.102317087585696	0.742224707333841	0.102322647242535	0.741252256091275	0.402200331799292	0.887236149400238	0.411569180868332	0.892067284882614	FALSE
PDE4DIP	1.37155841259456	1.37156236785281	0.644050678156453	0.125796917062284	0.644109762494228	0.125796040293245	0.805807163898923	0.442252848745421	0.809288485654634	0.464698217906468	FALSE
PDE5A	0.165681795541264	0.165681896800204	0.898173397142042	0.611352321939775	0.898174264063056	0.654295864533754	0.951635040370958	0.829668993902052	0.952820981475571	0.853959353439731	FALSE
PDE6A	0.0943375177321395	0.0943375345581409	0.070328071217601	0.084098708975281	0.0703307294404051	0.0840978185941976	0.328721625230298	0.398598235272033	0.3368189853611	0.429066308999995	FALSE
PDE6B	0.0239517655544155	0.0245088984422227	0.00028488992934067	0.786674592268955	0.000321490252032541	0.909236769215073	0.00860947023753246	0.90095758356635	0.00984063724247247	0.958299127708629	TRUE
PDE6C	0.108885846118479	0.108885896191943	0.235105446227624	0.775949862810188	0.235109410469766	0.78701071733175	0.610475258190078	0.898291487105658	0.619467904999563	0.905823049503496	FALSE
PDE6D	0.506826137512171	0.506826477673269	0.0125230092726604	0.758121979830328	0.0125230830272395	0.851103535418113	0.116033311569227	0.893376574129036	0.120749835264	0.932422490722271	FALSE
PDE6G	0.00287838647442054	0.00291247577798517	0.658665102206052	0.20537384058638	0.66053861936471	0.209558326888232	0.813612862489605	0.513277417708557	0.818017265724798	0.535254715074257	FALSE
PDE6H	0.00094487999238472	0.000944880629744203	0.606998312096839	0.739427945664686	0.607004303574964	0.750624893432885	0.794367385238181	0.886578041746346	0.797323605515274	0.89507375459591	FALSE
PDE7A	0.206668607595877	0.206668579023127	0.0921634902410201	0.305087223481874	0.0921634789440017	0.305087327027973	0.380628305143613	0.562655177930481	0.389980364864858	0.574739841235912	FALSE
PDE7B	0.126771221529628	0.127172211994113	0.781270805964661	0.109936241399676	0.781270795336405	0.110479575674364	0.88458856773138	0.426999165765117	0.886558999576649	0.450509053007183	FALSE
PDE8A	0.906932464523925	0.958255713434678	0.298999750665217	0.112740847082279	0.307262043821688	0.122286301214202	0.624968319802428	0.430488640502499	0.631193298576186	0.462328471385548	FALSE
PDE8B	0.0732850326331176	0.073285024522403	0.645231782042655	0.969929955990457	0.645232062949761	0.973065430693397	0.805965275765348	0.984002908410233	0.80974750535944	0.986155170287795	FALSE
PDE9A	0.128607532857428	0.128607525792438	0.859760221126798	0.176889627556707	0.859765446969707	0.176891149319484	0.929578538138813	0.489878482483043	0.930900571499913	0.507824833323896	FALSE
PDF	0.631176228535574	0.631176305354638	0.0309946586375185	0.468379100308508	0.0309944739505045	0.458882031164019	0.20348625842539	0.717913128113042	0.209528519635069	0.72182325678469	FALSE
PDGFA	0.299766155538574	0.299765863484812	0.0714936796682976	0.00165948022798124	0.0714925440914719	0.00165950411097704	0.332110439860492	0.0783802184500806	0.340226710101888	0.0850356859374912	FALSE
PDGFB	0.6564349061514	0.656434709994157	5.06511324688264e-05	0.121071837204571	5.06507049927163e-05	0.121073118095579	0.00240542531727879	0.437215065288622	0.0025970342661515	0.460414696064043	TRUE
PDGFC	0.543331869565302	0.562323928542271	0.409532568554966	0.118866590685698	0.417344958131689	0.127493858354023	0.684371783325263	0.434895618042271	0.695569042213787	0.46685924924571	FALSE
PDGFD	0.154816994789809	0.154817068566041	0.345681703035129	0.437555922091147	0.345681807916616	0.437852163251743	0.640475036208835	0.685756409981115	0.646539692692421	0.69891710570981	FALSE
PDGFRA	0.296922170746423	0.296922145067909	0.651508312417474	0.552485517184817	0.651508000510303	0.54145460414323	0.809533988885688	0.795985947031031	0.813587817773615	0.77383074084983	FALSE
PDGFRB	0.276823171914352	0.299175441313933	0.431498273905595	0.00307615528005423	0.431225200970782	0.00412283762203858	0.697520482472199	0.118376651748274	0.703614057316864	0.152007889865347	FALSE
PDGFRL	0.0021200001783582	0.00212000224844725	0.794886679144048	0.102796166312662	0.794882466250463	0.102799042520554	0.892870400407709	0.417427742346882	0.894415211564287	0.442142275025862	FALSE
PDHA1	1.37285391210116	1.37285089314649	0.285921933899649	0.508129817740888	0.285927193688276	0.505524562276794	0.624968319802428	0.756835752202161	0.631193298576186	0.763757261557695	FALSE
PDHA2	0.0013715940593963	0.00137171560583483	0.32388140970423	0.324633382732627	0.324121552399652	0.324242721517491	0.624968319802428	0.562655177930481	0.631193298576186	0.574739841235912	FALSE
PDHB	1.05625246885042	1.05625773372799	0.0165017716436964	0.272361959938367	0.016502028370188	0.272389845238852	0.13786485985495	0.544425315317895	0.143761155948104	0.559638675370144	FALSE
PDHX	0.445506545849454	0.485058828052161	0.0259034070515887	0.0983540263365631	0.0276130514578957	0.112169976521133	0.183398179111778	0.412962811531556	0.196572899861201	0.452362893160608	FALSE
PDIA2	0.000576039231448663	0.00057619052237761	0.309438631813289	0.848202136758433	0.309487796273244	0.754304194414096	0.624968319802428	0.928055889444308	0.631193298576186	0.896915224168278	FALSE
PDIA3	0.806029874711527	0.806029596660947	0.0865082559955828	0.398480384788703	0.0865080942351837	0.397977582879217	0.368344407021192	0.641092286107158	0.376894152770513	0.654355518580169	FALSE
PDIA3P	0.0951659652341689	0.10735030846972	0.439740585029477	0.811749219701849	0.494926893551414	0.810254301975512	0.702875359128246	0.911191851216614	0.742709846231333	0.914329727733693	FALSE
PDIA4	1.47804406118058	1.53693150936942	0.230707530766119	0.953740570772069	0.239494855880819	0.95750713946536	0.605893988986361	0.97735682993626	0.624102870713534	0.980981744684967	FALSE
PDIA5	0.453880141934764	0.453879832390182	0.291162557621936	0.282006639304632	0.291177939894166	0.282024057232341	0.624968319802428	0.549291581847148	0.631193298576186	0.564087832248078	FALSE
PDIA6	0.943335110582449	0.943334212061349	0.162031847412145	0.513103395506338	0.162032982589316	0.51311923666421	0.509393161013436	0.761435526704072	0.517122836207014	0.763757261557695	FALSE
PDIK1L	0.730243346285397	0.843114410398883	0.424891231867071	0.660538337436025	0.488711225494165	0.676290301346811	0.693226899571572	0.847752280473949	0.738607429587706	0.864339483162079	FALSE
PDILT	0.0131773156041554	0.0131773153769134	0.838116991952725	0.992067183990772	0.838117501589191	0.99196169381303	0.917368154670517	0.994950289147209	0.918477876664737	0.995404389870724	FALSE
PDK1	0.431205472830804	0.436042853443428	0.89147427592736	0.468371857134913	0.891895498067941	0.461551179360969	0.947963302649591	0.717913128113042	0.94939817253304	0.72447722350578	FALSE
PDK2	0.436258152576671	0.436259056697477	0.202351159699643	0.125448510047725	0.202354413936987	0.125452512502148	0.56892318172583	0.441987434784321	0.57712277267339	0.464324270130201	FALSE
PDK3	0.639724177364368	0.639725159879042	0.99247411018371	0.832785605429438	0.99254112994708	0.826912518696575	1	0.921031779890843	0.999987268873672	0.922066929853654	FALSE
PDK4	0.224674689620778	0.224674834671563	0.000236935317098452	0.115853344023098	0.00023699540019434	0.115856421439388	0.00753264196825926	0.432600025954311	0.00793545161589686	0.454821104512344	TRUE
PDLIM1	0.980072714102712	0.980072998727455	0.635311216724448	0.0168486299304281	0.635371100239897	0.0168476160541022	0.800584180048076	0.254945746811485	0.804592806624812	0.283167001644597	FALSE
PDLIM2	0.734458739905179	0.734459097298549	0.00372332789746221	0.132072909016607	0.00372422450329168	0.132076442379973	0.0525143860870808	0.448693122320589	0.05491626979492	0.471731892225822	FALSE
PDLIM3	0.554629937211592	0.647841382614122	0.136816476664347	0.283898644274759	0.13614934823127	0.321144562062858	0.466982887996707	0.550434547843854	0.473435958842231	0.574739841235912	FALSE
PDLIM4	1.41176584529694	1.42950824389178	0.0495832092508445	0.945847058229423	0.0509495822410183	0.94782598811222	0.269107451602521	0.973745063651866	0.280885663908484	0.976868053987689	FALSE
PDLIM5	0.326164347107895	0.349609306128683	0.924692281400052	0.000672914704055283	0.924444045415873	0.00103102645605246	0.967089454141926	0.0467716033398157	0.967397280432262	0.0650732803943909	FALSE
PDLIM7	0.801754905201339	0.808984731824651	0.0865932366902133	0.0470137680122494	0.087101947874072	0.0479586232870473	0.368358488933141	0.367387355876585	0.378564683035642	0.400203862655875	FALSE
PDP1	1.15446619053047	1.15448232974439	0.34210816470791	0.252123759697625	0.342119629015632	0.252157017745471	0.638108821557881	0.539500422133843	0.644592425362668	0.555228448784674	FALSE
PDP2	0.0894888221379248	0.0995363875964717	0.00198462046511033	0.446506845464868	0.00371664466232469	0.484133082161885	0.034189162215379	0.694898200870404	0.054880144372049	0.747421273247397	TRUE
PDPK1	0.814632468626041	0.868090214089186	0.00723212009121849	0.373398954295485	0.00912241362987187	0.414320781551866	0.0805509846286886	0.613540758795204	0.0986815838284362	0.67315722090392	FALSE
PDPN	0.140604309075801	0.161894169602353	0.594870652075884	0.109449186318507	0.873247139457686	0.133715520303778	0.794367385238181	0.426403453766104	0.93960250419093	0.473167293017628	FALSE
